fixation_counter	text_id	simulation_id	foveal_word	foveal_word_index	foveal_word_frequency	foveal_word_predictability	foveal_word_length	foveal_word_threshold	stimulus	trial_words	eye_position	attentional_width	saccade_type	saccade_error	saccade_distance	saccade_cause	recognition_cycle	cycle_of_recognition	fixation_duration	recognized_word_at_foveal_position	recognized_words
6	22	0	cierto	9	4.2573905493	0	6	0.5	en cierto modo a él	['que', 'al', 'principio', 'yo', 'era', 'capaz', 'de', 'volver', 'en', 'cierto', 'modo', 'a', 'él', 'ah', 'sólo', 'en', 'cierto', 'modo', 'y', 'mantener', 'alerta', 'su', 'deseo', 'de', 'conocernos', 'mejor', 'ahora', 'soy', 'definitivamente', 'un', 'axolotl', 'y', 'si', 'pienso', 'como', 'un', 'hombre', 'es', 'sólo', 'porque', 'todo', 'axolotl', 'piensa', 'como', 'un', 'hombre', 'dentro', 'de', 'su', 'imagen', 'de', 'piedra', 'rosa', 'me', 'parece', 'que', 'de', 'todo', 'esto', 'alcancé', 'a', 'comunicarle', 'algo', 'en', 'los', 'primeros', 'días', 'cuando', 'yo', 'era', 'todavía', 'él', 'y', 'en', 'esta', 'soledad', 'final', 'a', 'la', 'que', 'él', 'ya', 'no', 'vuelve', 'me', 'consuela', 'pensar', 'que', 'acaso', 'va', 'a', 'escribir', 'sobre', 'nosotros']	5	5.0	wordskip	-0.92630581485121	9.07369418514879	1	3.0	"[ 3  6  3  4  1  9  1  2  0  3  6  1  7  2  1  9  8  2  0  3  4  3  2 10
  7  5  1 13 -1  2  3  1  0  5  2  0  2  0  0  2  1  3  3  9  0  0  2  5
  2  2  7  5  1  0  2  4  1  0  1  5  0  5  4  2  0  4  7  3  7  0  3  0
  3  0 -1  2  1  3  8  0  8  0  0  0  0  6  3  3  2  1 -1  3  1  4]"	250	cierto	"['que' 'al' 'principio' 'yo' 'era' 'capaz' 'de' 'volver' 'en' 'cierto'
 'modo' 'a' 'él' 'ah' 'sólo' 'ah' 'cierto' 'modo' 'y' 'mantener' 'alerta'
 'su' 'deseo' 'su' 'conocernos' 'mejor' 'ahora' 'soy' None 'un' 'axolotl'
 'y' 'si' 'pienso' 'como' 'en' 'hombre' 'es' 'sólo' 'porque' 'todo'
 'axolotl' 'piensa' 'como' 'un' 'hombre' 'dentro' 'de' 'su' 'imagen' 'su'
 'piedra' 'rosa' 'me' 'parece' 'que' 'de' 'todo' 'esto' 'alcancé' 'a'
 'comunicarle' 'algo' 'en' 'los' 'primeros' 'días' 'cuando' 'yo' 'era'
 'todavía' 'yo' 'y' 'en' None 'soledad' 'final' 'a' 'la' 'que' 'él' 'él'
 'no' 'vuelve' 'me' 'consuela' 'pensar' 'que' 'acaso' 'va' None 'escribir'
 'sobre' 'nosotros']"
7	22	0	en	8	5.8116058343	0	2	0.5	volver en cierto modo a	['que', 'al', 'principio', 'yo', 'era', 'capaz', 'de', 'volver', 'en', 'cierto', 'modo', 'a', 'él', 'ah', 'sólo', 'en', 'cierto', 'modo', 'y', 'mantener', 'alerta', 'su', 'deseo', 'de', 'conocernos', 'mejor', 'ahora', 'soy', 'definitivamente', 'un', 'axolotl', 'y', 'si', 'pienso', 'como', 'un', 'hombre', 'es', 'sólo', 'porque', 'todo', 'axolotl', 'piensa', 'como', 'un', 'hombre', 'dentro', 'de', 'su', 'imagen', 'de', 'piedra', 'rosa', 'me', 'parece', 'que', 'de', 'todo', 'esto', 'alcancé', 'a', 'comunicarle', 'algo', 'en', 'los', 'primeros', 'días', 'cuando', 'yo', 'era', 'todavía', 'él', 'y', 'en', 'esta', 'soledad', 'final', 'a', 'la', 'que', 'él', 'ya', 'no', 'vuelve', 'me', 'consuela', 'pensar', 'que', 'acaso', 'va', 'a', 'escribir', 'sobre', 'nosotros']	7	5.0	regression	0.21869827002909326	-4.781301729970907	0	0.0	"[ 3  6  3  4  1  9  1  2  0  3  6  1  7  2  1  9  8  2  0  3  4  3  2 10
  7  5  1 13 -1  2  3  1  0  5  2  0  2  0  0  2  1  3  3  9  0  0  2  5
  2  2  7  5  1  0  2  4  1  0  1  5  0  5  4  2  0  4  7  3  7  0  3  0
  3  0 -1  2  1  3  8  0  8  0  0  0  0  6  3  3  2  1 -1  3  1  4]"	225	en	"['que' 'al' 'principio' 'yo' 'era' 'capaz' 'de' 'volver' 'en' 'cierto'
 'modo' 'a' 'él' 'ah' 'sólo' 'ah' 'cierto' 'modo' 'y' 'mantener' 'alerta'
 'su' 'deseo' 'su' 'conocernos' 'mejor' 'ahora' 'soy' None 'un' 'axolotl'
 'y' 'si' 'pienso' 'como' 'en' 'hombre' 'es' 'sólo' 'porque' 'todo'
 'axolotl' 'piensa' 'como' 'un' 'hombre' 'dentro' 'de' 'su' 'imagen' 'su'
 'piedra' 'rosa' 'me' 'parece' 'que' 'de' 'todo' 'esto' 'alcancé' 'a'
 'comunicarle' 'algo' 'en' 'los' 'primeros' 'días' 'cuando' 'yo' 'era'
 'todavía' 'yo' 'y' 'en' None 'soledad' 'final' 'a' 'la' 'que' 'él' 'él'
 'no' 'vuelve' 'me' 'consuela' 'pensar' 'que' 'acaso' 'va' None 'escribir'
 'sobre' 'nosotros']"
8	22	0	a	11	5.984858421	0	1	0.5	modo a él ah sólo	['que', 'al', 'principio', 'yo', 'era', 'capaz', 'de', 'volver', 'en', 'cierto', 'modo', 'a', 'él', 'ah', 'sólo', 'en', 'cierto', 'modo', 'y', 'mantener', 'alerta', 'su', 'deseo', 'de', 'conocernos', 'mejor', 'ahora', 'soy', 'definitivamente', 'un', 'axolotl', 'y', 'si', 'pienso', 'como', 'un', 'hombre', 'es', 'sólo', 'porque', 'todo', 'axolotl', 'piensa', 'como', 'un', 'hombre', 'dentro', 'de', 'su', 'imagen', 'de', 'piedra', 'rosa', 'me', 'parece', 'que', 'de', 'todo', 'esto', 'alcancé', 'a', 'comunicarle', 'algo', 'en', 'los', 'primeros', 'días', 'cuando', 'yo', 'era', 'todavía', 'él', 'y', 'en', 'esta', 'soledad', 'final', 'a', 'la', 'que', 'él', 'ya', 'no', 'vuelve', 'me', 'consuela', 'pensar', 'que', 'acaso', 'va', 'a', 'escribir', 'sobre', 'nosotros']	5	4.0	wordskip	-0.5004097474590963	14.499590252540903	1	1.0	"[ 3  6  3  4  1  9  1  2  0  3  6  1  7  2  1  9  8  2  0  3  4  3  2 10
  7  5  1 13 -1  2  3  1  0  5  2  0  2  0  0  2  1  3  3  9  0  0  2  5
  2  2  7  5  1  0  2  4  1  0  1  5  0  5  4  2  0  4  7  3  7  0  3  0
  3  0 -1  2  1  3  8  0  8  0  0  0  0  6  3  3  2  1 -1  3  1  4]"	200	a	"['que' 'al' 'principio' 'yo' 'era' 'capaz' 'de' 'volver' 'en' 'cierto'
 'modo' 'a' 'él' 'ah' 'sólo' 'ah' 'cierto' 'modo' 'y' 'mantener' 'alerta'
 'su' 'deseo' 'su' 'conocernos' 'mejor' 'ahora' 'soy' None 'un' 'axolotl'
 'y' 'si' 'pienso' 'como' 'en' 'hombre' 'es' 'sólo' 'porque' 'todo'
 'axolotl' 'piensa' 'como' 'un' 'hombre' 'dentro' 'de' 'su' 'imagen' 'su'
 'piedra' 'rosa' 'me' 'parece' 'que' 'de' 'todo' 'esto' 'alcancé' 'a'
 'comunicarle' 'algo' 'en' 'los' 'primeros' 'días' 'cuando' 'yo' 'era'
 'todavía' 'yo' 'y' 'en' None 'soledad' 'final' 'a' 'la' 'que' 'él' 'él'
 'no' 'vuelve' 'me' 'consuela' 'pensar' 'que' 'acaso' 'va' None 'escribir'
 'sobre' 'nosotros']"
9	22	0	sólo	14	5.0093063902	0	4	0.5	ah sólo en cierto modo	['que', 'al', 'principio', 'yo', 'era', 'capaz', 'de', 'volver', 'en', 'cierto', 'modo', 'a', 'él', 'ah', 'sólo', 'en', 'cierto', 'modo', 'y', 'mantener', 'alerta', 'su', 'deseo', 'de', 'conocernos', 'mejor', 'ahora', 'soy', 'definitivamente', 'un', 'axolotl', 'y', 'si', 'pienso', 'como', 'un', 'hombre', 'es', 'sólo', 'porque', 'todo', 'axolotl', 'piensa', 'como', 'un', 'hombre', 'dentro', 'de', 'su', 'imagen', 'de', 'piedra', 'rosa', 'me', 'parece', 'que', 'de', 'todo', 'esto', 'alcancé', 'a', 'comunicarle', 'algo', 'en', 'los', 'primeros', 'días', 'cuando', 'yo', 'era', 'todavía', 'él', 'y', 'en', 'esta', 'soledad', 'final', 'a', 'la', 'que', 'él', 'ya', 'no', 'vuelve', 'me', 'consuela', 'pensar', 'que', 'acaso', 'va', 'a', 'escribir', 'sobre', 'nosotros']	4	4.5	wordskip	-0.03289428421875157	8.967105715781248	1	1.0	"[ 3  6  3  4  1  9  1  2  0  3  6  1  7  2  1  9  8  2  0  3  4  3  2 10
  7  5  1 13 -1  2  3  1  0  5  2  0  2  0  0  2  1  3  3  9  0  0  2  5
  2  2  7  5  1  0  2  4  1  0  1  5  0  5  4  2  0  4  7  3  7  0  3  0
  3  0 -1  2  1  3  8  0  8  0  0  0  0  6  3  3  2  1 -1  3  1  4]"	275	sólo	"['que' 'al' 'principio' 'yo' 'era' 'capaz' 'de' 'volver' 'en' 'cierto'
 'modo' 'a' 'él' 'ah' 'sólo' 'ah' 'cierto' 'modo' 'y' 'mantener' 'alerta'
 'su' 'deseo' 'su' 'conocernos' 'mejor' 'ahora' 'soy' None 'un' 'axolotl'
 'y' 'si' 'pienso' 'como' 'en' 'hombre' 'es' 'sólo' 'porque' 'todo'
 'axolotl' 'piensa' 'como' 'un' 'hombre' 'dentro' 'de' 'su' 'imagen' 'su'
 'piedra' 'rosa' 'me' 'parece' 'que' 'de' 'todo' 'esto' 'alcancé' 'a'
 'comunicarle' 'algo' 'en' 'los' 'primeros' 'días' 'cuando' 'yo' 'era'
 'todavía' 'yo' 'y' 'en' None 'soledad' 'final' 'a' 'la' 'que' 'él' 'él'
 'no' 'vuelve' 'me' 'consuela' 'pensar' 'que' 'acaso' 'va' None 'escribir'
 'sobre' 'nosotros']"
10	22	0	ah	13	4.079181246	0	2	0.5	él ah sólo en cierto	['que', 'al', 'principio', 'yo', 'era', 'capaz', 'de', 'volver', 'en', 'cierto', 'modo', 'a', 'él', 'ah', 'sólo', 'en', 'cierto', 'modo', 'y', 'mantener', 'alerta', 'su', 'deseo', 'de', 'conocernos', 'mejor', 'ahora', 'soy', 'definitivamente', 'un', 'axolotl', 'y', 'si', 'pienso', 'como', 'un', 'hombre', 'es', 'sólo', 'porque', 'todo', 'axolotl', 'piensa', 'como', 'un', 'hombre', 'dentro', 'de', 'su', 'imagen', 'de', 'piedra', 'rosa', 'me', 'parece', 'que', 'de', 'todo', 'esto', 'alcancé', 'a', 'comunicarle', 'algo', 'en', 'los', 'primeros', 'días', 'cuando', 'yo', 'era', 'todavía', 'él', 'y', 'en', 'esta', 'soledad', 'final', 'a', 'la', 'que', 'él', 'ya', 'no', 'vuelve', 'me', 'consuela', 'pensar', 'que', 'acaso', 'va', 'a', 'escribir', 'sobre', 'nosotros']	3	5.0	regression	0.30840937980542865	-3.6915906201945714	0	2.0	"[ 3  6  3  4  1  9  1  2  0  3  6  1  7  2  1  9  8  2  0  3  4  3  2 10
  7  5  1 13 -1  2  3  1  0  5  2  0  2  0  0  2  1  3  3  9  0  0  2  5
  2  2  7  5  1  0  2  4  1  0  1  5  0  5  4  2  0  4  7  3  7  0  3  0
  3  0 -1  2  1  3  8  0  8  0  0  0  0  6  3  3  2  1 -1  3  1  4]"	250	ah	"['que' 'al' 'principio' 'yo' 'era' 'capaz' 'de' 'volver' 'en' 'cierto'
 'modo' 'a' 'él' 'ah' 'sólo' 'ah' 'cierto' 'modo' 'y' 'mantener' 'alerta'
 'su' 'deseo' 'su' 'conocernos' 'mejor' 'ahora' 'soy' None 'un' 'axolotl'
 'y' 'si' 'pienso' 'como' 'en' 'hombre' 'es' 'sólo' 'porque' 'todo'
 'axolotl' 'piensa' 'como' 'un' 'hombre' 'dentro' 'de' 'su' 'imagen' 'su'
 'piedra' 'rosa' 'me' 'parece' 'que' 'de' 'todo' 'esto' 'alcancé' 'a'
 'comunicarle' 'algo' 'en' 'los' 'primeros' 'días' 'cuando' 'yo' 'era'
 'todavía' 'yo' 'y' 'en' None 'soledad' 'final' 'a' 'la' 'que' 'él' 'él'
 'no' 'vuelve' 'me' 'consuela' 'pensar' 'que' 'acaso' 'va' None 'escribir'
 'sobre' 'nosotros']"
11	22	0	él	12	4.8262627402	0	2	0.5	a él ah sólo en	['que', 'al', 'principio', 'yo', 'era', 'capaz', 'de', 'volver', 'en', 'cierto', 'modo', 'a', 'él', 'ah', 'sólo', 'en', 'cierto', 'modo', 'y', 'mantener', 'alerta', 'su', 'deseo', 'de', 'conocernos', 'mejor', 'ahora', 'soy', 'definitivamente', 'un', 'axolotl', 'y', 'si', 'pienso', 'como', 'un', 'hombre', 'es', 'sólo', 'porque', 'todo', 'axolotl', 'piensa', 'como', 'un', 'hombre', 'dentro', 'de', 'su', 'imagen', 'de', 'piedra', 'rosa', 'me', 'parece', 'que', 'de', 'todo', 'esto', 'alcancé', 'a', 'comunicarle', 'algo', 'en', 'los', 'primeros', 'días', 'cuando', 'yo', 'era', 'todavía', 'él', 'y', 'en', 'esta', 'soledad', 'final', 'a', 'la', 'que', 'él', 'ya', 'no', 'vuelve', 'me', 'consuela', 'pensar', 'que', 'acaso', 'va', 'a', 'escribir', 'sobre', 'nosotros']	3	4.0	regression	1.150132051766208	-1.849867948233792	0		"[ 3  6  3  4  1  9  1  2  0  3  6  1  7  2  1  9  8  2  0  3  4  3  2 10
  7  5  1 13 -1  2  3  1  0  5  2  0  2  0  0  2  1  3  3  9  0  0  2  5
  2  2  7  5  1  0  2  4  1  0  1  5  0  5  4  2  0  4  7  3  7  0  3  0
  3  0 -1  2  1  3  8  0  8  0  0  0  0  6  3  3  2  1 -1  3  1  4]"	200	él	"['que' 'al' 'principio' 'yo' 'era' 'capaz' 'de' 'volver' 'en' 'cierto'
 'modo' 'a' 'él' 'ah' 'sólo' 'ah' 'cierto' 'modo' 'y' 'mantener' 'alerta'
 'su' 'deseo' 'su' 'conocernos' 'mejor' 'ahora' 'soy' None 'un' 'axolotl'
 'y' 'si' 'pienso' 'como' 'en' 'hombre' 'es' 'sólo' 'porque' 'todo'
 'axolotl' 'piensa' 'como' 'un' 'hombre' 'dentro' 'de' 'su' 'imagen' 'su'
 'piedra' 'rosa' 'me' 'parece' 'que' 'de' 'todo' 'esto' 'alcancé' 'a'
 'comunicarle' 'algo' 'en' 'los' 'primeros' 'días' 'cuando' 'yo' 'era'
 'todavía' 'yo' 'y' 'en' None 'soledad' 'final' 'a' 'la' 'que' 'él' 'él'
 'no' 'vuelve' 'me' 'consuela' 'pensar' 'que' 'acaso' 'va' None 'escribir'
 'sobre' 'nosotros']"
12	22	0	en	15	5.8116058343	0	2	0.5	sólo en cierto modo y	['que', 'al', 'principio', 'yo', 'era', 'capaz', 'de', 'volver', 'en', 'cierto', 'modo', 'a', 'él', 'ah', 'sólo', 'en', 'cierto', 'modo', 'y', 'mantener', 'alerta', 'su', 'deseo', 'de', 'conocernos', 'mejor', 'ahora', 'soy', 'definitivamente', 'un', 'axolotl', 'y', 'si', 'pienso', 'como', 'un', 'hombre', 'es', 'sólo', 'porque', 'todo', 'axolotl', 'piensa', 'como', 'un', 'hombre', 'dentro', 'de', 'su', 'imagen', 'de', 'piedra', 'rosa', 'me', 'parece', 'que', 'de', 'todo', 'esto', 'alcancé', 'a', 'comunicarle', 'algo', 'en', 'los', 'primeros', 'días', 'cuando', 'yo', 'era', 'todavía', 'él', 'y', 'en', 'esta', 'soledad', 'final', 'a', 'la', 'que', 'él', 'ya', 'no', 'vuelve', 'me', 'consuela', 'pensar', 'que', 'acaso', 'va', 'a', 'escribir', 'sobre', 'nosotros']	5	3.0	wordskip	-1.3351997115199912	8.66480028848001	1		"[ 3  6  3  4  1  9  1  2  0  3  6  1  7  2  1  9  8  2  0  3  4  3  2 10
  7  5  1 13 -1  2  3  1  0  5  2  0  2  0  0  2  1  3  3  9  0  0  2  5
  2  2  7  5  1  0  2  4  1  0  1  5  0  5  4  2  0  4  7  3  7  0  3  0
  3  0 -1  2  1  3  8  0  8  0  0  0  0  6  3  3  2  1 -1  3  1  4]"	225	ah	"['que' 'al' 'principio' 'yo' 'era' 'capaz' 'de' 'volver' 'en' 'cierto'
 'modo' 'a' 'él' 'ah' 'sólo' 'ah' 'cierto' 'modo' 'y' 'mantener' 'alerta'
 'su' 'deseo' 'su' 'conocernos' 'mejor' 'ahora' 'soy' None 'un' 'axolotl'
 'y' 'si' 'pienso' 'como' 'en' 'hombre' 'es' 'sólo' 'porque' 'todo'
 'axolotl' 'piensa' 'como' 'un' 'hombre' 'dentro' 'de' 'su' 'imagen' 'su'
 'piedra' 'rosa' 'me' 'parece' 'que' 'de' 'todo' 'esto' 'alcancé' 'a'
 'comunicarle' 'algo' 'en' 'los' 'primeros' 'días' 'cuando' 'yo' 'era'
 'todavía' 'yo' 'y' 'en' None 'soledad' 'final' 'a' 'la' 'que' 'él' 'él'
 'no' 'vuelve' 'me' 'consuela' 'pensar' 'que' 'acaso' 'va' None 'escribir'
 'sobre' 'nosotros']"
13	22	0	cierto	16	4.2573905493	0	6	0.5	en cierto modo y mantener	['que', 'al', 'principio', 'yo', 'era', 'capaz', 'de', 'volver', 'en', 'cierto', 'modo', 'a', 'él', 'ah', 'sólo', 'en', 'cierto', 'modo', 'y', 'mantener', 'alerta', 'su', 'deseo', 'de', 'conocernos', 'mejor', 'ahora', 'soy', 'definitivamente', 'un', 'axolotl', 'y', 'si', 'pienso', 'como', 'un', 'hombre', 'es', 'sólo', 'porque', 'todo', 'axolotl', 'piensa', 'como', 'un', 'hombre', 'dentro', 'de', 'su', 'imagen', 'de', 'piedra', 'rosa', 'me', 'parece', 'que', 'de', 'todo', 'esto', 'alcancé', 'a', 'comunicarle', 'algo', 'en', 'los', 'primeros', 'días', 'cuando', 'yo', 'era', 'todavía', 'él', 'y', 'en', 'esta', 'soledad', 'final', 'a', 'la', 'que', 'él', 'ya', 'no', 'vuelve', 'me', 'consuela', 'pensar', 'que', 'acaso', 'va', 'a', 'escribir', 'sobre', 'nosotros']	6	3.5	forward	0.6561406871192914	5.656140687119292	0		"[ 3  6  3  4  1  9  1  2  0  3  6  1  7  2  1  9  8  2  0  3  4  3  2 10
  7  5  1 13 -1  2  3  1  0  5  2  0  2  0  0  2  1  3  3  9  0  0  2  5
  2  2  7  5  1  0  2  4  1  0  1  5  0  5  4  2  0  4  7  3  7  0  3  0
  3  0 -1  2  1  3  8  0  8  0  0  0  0  6  3  3  2  1 -1  3  1  4]"	325	cierto	"['que' 'al' 'principio' 'yo' 'era' 'capaz' 'de' 'volver' 'en' 'cierto'
 'modo' 'a' 'él' 'ah' 'sólo' 'ah' 'cierto' 'modo' 'y' 'mantener' 'alerta'
 'su' 'deseo' 'su' 'conocernos' 'mejor' 'ahora' 'soy' None 'un' 'axolotl'
 'y' 'si' 'pienso' 'como' 'en' 'hombre' 'es' 'sólo' 'porque' 'todo'
 'axolotl' 'piensa' 'como' 'un' 'hombre' 'dentro' 'de' 'su' 'imagen' 'su'
 'piedra' 'rosa' 'me' 'parece' 'que' 'de' 'todo' 'esto' 'alcancé' 'a'
 'comunicarle' 'algo' 'en' 'los' 'primeros' 'días' 'cuando' 'yo' 'era'
 'todavía' 'yo' 'y' 'en' None 'soledad' 'final' 'a' 'la' 'que' 'él' 'él'
 'no' 'vuelve' 'me' 'consuela' 'pensar' 'que' 'acaso' 'va' None 'escribir'
 'sobre' 'nosotros']"
14	22	0	y	18	5.8378257204	0	1	0.5	modo y mantener alerta su	['que', 'al', 'principio', 'yo', 'era', 'capaz', 'de', 'volver', 'en', 'cierto', 'modo', 'a', 'él', 'ah', 'sólo', 'en', 'cierto', 'modo', 'y', 'mantener', 'alerta', 'su', 'deseo', 'de', 'conocernos', 'mejor', 'ahora', 'soy', 'definitivamente', 'un', 'axolotl', 'y', 'si', 'pienso', 'como', 'un', 'hombre', 'es', 'sólo', 'porque', 'todo', 'axolotl', 'piensa', 'como', 'un', 'hombre', 'dentro', 'de', 'su', 'imagen', 'de', 'piedra', 'rosa', 'me', 'parece', 'que', 'de', 'todo', 'esto', 'alcancé', 'a', 'comunicarle', 'algo', 'en', 'los', 'primeros', 'días', 'cuando', 'yo', 'era', 'todavía', 'él', 'y', 'en', 'esta', 'soledad', 'final', 'a', 'la', 'que', 'él', 'ya', 'no', 'vuelve', 'me', 'consuela', 'pensar', 'que', 'acaso', 'va', 'a', 'escribir', 'sobre', 'nosotros']	5	4.0	wordskip	-0.2770242390003571	8.722975760999644	1	0.0	"[ 3  6  3  4  1  9  1  2  0  3  6  1  7  2  1  9  8  2  0  3  4  3  2 10
  7  5  1 13 -1  2  3  1  0  5  2  0  2  0  0  2  1  3  3  9  0  0  2  5
  2  2  7  5  1  0  2  4  1  0  1  5  0  5  4  2  0  4  7  3  7  0  3  0
  3  0 -1  2  1  3  8  0  8  0  0  0  0  6  3  3  2  1 -1  3  1  4]"	275	y	"['que' 'al' 'principio' 'yo' 'era' 'capaz' 'de' 'volver' 'en' 'cierto'
 'modo' 'a' 'él' 'ah' 'sólo' 'ah' 'cierto' 'modo' 'y' 'mantener' 'alerta'
 'su' 'deseo' 'su' 'conocernos' 'mejor' 'ahora' 'soy' None 'un' 'axolotl'
 'y' 'si' 'pienso' 'como' 'en' 'hombre' 'es' 'sólo' 'porque' 'todo'
 'axolotl' 'piensa' 'como' 'un' 'hombre' 'dentro' 'de' 'su' 'imagen' 'su'
 'piedra' 'rosa' 'me' 'parece' 'que' 'de' 'todo' 'esto' 'alcancé' 'a'
 'comunicarle' 'algo' 'en' 'los' 'primeros' 'días' 'cuando' 'yo' 'era'
 'todavía' 'yo' 'y' 'en' None 'soledad' 'final' 'a' 'la' 'que' 'él' 'él'
 'no' 'vuelve' 'me' 'consuela' 'pensar' 'que' 'acaso' 'va' None 'escribir'
 'sobre' 'nosotros']"
15	22	0	mantener	19	3.4977587183	0	8	0.5	y mantener alerta su deseo	['que', 'al', 'principio', 'yo', 'era', 'capaz', 'de', 'volver', 'en', 'cierto', 'modo', 'a', 'él', 'ah', 'sólo', 'en', 'cierto', 'modo', 'y', 'mantener', 'alerta', 'su', 'deseo', 'de', 'conocernos', 'mejor', 'ahora', 'soy', 'definitivamente', 'un', 'axolotl', 'y', 'si', 'pienso', 'como', 'un', 'hombre', 'es', 'sólo', 'porque', 'todo', 'axolotl', 'piensa', 'como', 'un', 'hombre', 'dentro', 'de', 'su', 'imagen', 'de', 'piedra', 'rosa', 'me', 'parece', 'que', 'de', 'todo', 'esto', 'alcancé', 'a', 'comunicarle', 'algo', 'en', 'los', 'primeros', 'días', 'cuando', 'yo', 'era', 'todavía', 'él', 'y', 'en', 'esta', 'soledad', 'final', 'a', 'la', 'que', 'él', 'ya', 'no', 'vuelve', 'me', 'consuela', 'pensar', 'que', 'acaso', 'va', 'a', 'escribir', 'sobre', 'nosotros']	6	4.5	forward	0.33427812210839697	5.334278122108397	0	3.0	"[ 3  6  3  4  1  9  1  2  0  3  6  1  7  2  1  9  8  2  0  3  4  3  2 10
  7  5  1 13 -1  2  3  1  0  5  2  0  2  0  0  2  1  3  3  9  0  0  2  5
  2  2  7  5  1  0  2  4  1  0  1  5  0  5  4  2  0  4  7  3  7  0  3  0
  3  0 -1  2  1  3  8  0  8  0  0  0  0  6  3  3  2  1 -1  3  1  4]"	250	mantener	"['que' 'al' 'principio' 'yo' 'era' 'capaz' 'de' 'volver' 'en' 'cierto'
 'modo' 'a' 'él' 'ah' 'sólo' 'ah' 'cierto' 'modo' 'y' 'mantener' 'alerta'
 'su' 'deseo' 'su' 'conocernos' 'mejor' 'ahora' 'soy' None 'un' 'axolotl'
 'y' 'si' 'pienso' 'como' 'en' 'hombre' 'es' 'sólo' 'porque' 'todo'
 'axolotl' 'piensa' 'como' 'un' 'hombre' 'dentro' 'de' 'su' 'imagen' 'su'
 'piedra' 'rosa' 'me' 'parece' 'que' 'de' 'todo' 'esto' 'alcancé' 'a'
 'comunicarle' 'algo' 'en' 'los' 'primeros' 'días' 'cuando' 'yo' 'era'
 'todavía' 'yo' 'y' 'en' None 'soledad' 'final' 'a' 'la' 'que' 'él' 'él'
 'no' 'vuelve' 'me' 'consuela' 'pensar' 'que' 'acaso' 'va' None 'escribir'
 'sobre' 'nosotros']"
16	22	0	alerta	20	3.0827853703	0	6	0.5	mantener alerta su deseo de	['que', 'al', 'principio', 'yo', 'era', 'capaz', 'de', 'volver', 'en', 'cierto', 'modo', 'a', 'él', 'ah', 'sólo', 'en', 'cierto', 'modo', 'y', 'mantener', 'alerta', 'su', 'deseo', 'de', 'conocernos', 'mejor', 'ahora', 'soy', 'definitivamente', 'un', 'axolotl', 'y', 'si', 'pienso', 'como', 'un', 'hombre', 'es', 'sólo', 'porque', 'todo', 'axolotl', 'piensa', 'como', 'un', 'hombre', 'dentro', 'de', 'su', 'imagen', 'de', 'piedra', 'rosa', 'me', 'parece', 'que', 'de', 'todo', 'esto', 'alcancé', 'a', 'comunicarle', 'algo', 'en', 'los', 'primeros', 'días', 'cuando', 'yo', 'era', 'todavía', 'él', 'y', 'en', 'esta', 'soledad', 'final', 'a', 'la', 'que', 'él', 'ya', 'no', 'vuelve', 'me', 'consuela', 'pensar', 'que', 'acaso', 'va', 'a', 'escribir', 'sobre', 'nosotros']	12	5.0	forward	0.4533251007277604	7.453325100727761	0	4.0	"[ 3  6  3  4  1  9  1  2  0  3  6  1  7  2  1  9  8  2  0  3  4  3  2 10
  7  5  1 13 -1  2  3  1  0  5  2  0  2  0  0  2  1  3  3  9  0  0  2  5
  2  2  7  5  1  0  2  4  1  0  1  5  0  5  4  2  0  4  7  3  7  0  3  0
  3  0 -1  2  1  3  8  0  8  0  0  0  0  6  3  3  2  1 -1  3  1  4]"	250	alerta	"['que' 'al' 'principio' 'yo' 'era' 'capaz' 'de' 'volver' 'en' 'cierto'
 'modo' 'a' 'él' 'ah' 'sólo' 'ah' 'cierto' 'modo' 'y' 'mantener' 'alerta'
 'su' 'deseo' 'su' 'conocernos' 'mejor' 'ahora' 'soy' None 'un' 'axolotl'
 'y' 'si' 'pienso' 'como' 'en' 'hombre' 'es' 'sólo' 'porque' 'todo'
 'axolotl' 'piensa' 'como' 'un' 'hombre' 'dentro' 'de' 'su' 'imagen' 'su'
 'piedra' 'rosa' 'me' 'parece' 'que' 'de' 'todo' 'esto' 'alcancé' 'a'
 'comunicarle' 'algo' 'en' 'los' 'primeros' 'días' 'cuando' 'yo' 'era'
 'todavía' 'yo' 'y' 'en' None 'soledad' 'final' 'a' 'la' 'que' 'él' 'él'
 'no' 'vuelve' 'me' 'consuela' 'pensar' 'que' 'acaso' 'va' None 'escribir'
 'sobre' 'nosotros']"
