fixation_counter	text_id	simulation_id	foveal_word	foveal_word_index	foveal_word_frequency	foveal_word_predictability	foveal_word_length	foveal_word_threshold	stimulus	trial_words	eye_position	attentional_width	saccade_type	saccade_error	saccade_distance	saccade_cause	recognition_cycle	cycle_of_recognition	fixation_duration	recognized_word_at_foveal_position	recognized_words
24	18	0	del	46	5.1928154711	0	3	0.3	fuera del acuario la vi	['de', 'esos', 'ojos', 'de', 'oro', 'sin', 'iris', 'y', 'sin', 'pupila', 'veía', 'de', 'muy', 'cerca', 'la', 'cara', 'de', 'un', 'axolotl', 'inmóvil', 'junto', 'al', 'vidrio', 'sin', 'transición', 'sin', 'sorpresa', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'en', 'vez', 'del', 'axolotl', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'la', 'vi', 'fuera', 'del', 'acuario', 'la', 'vi', 'del', 'otro', 'lado', 'del', 'vidrio', 'entonces', 'mi', 'cara', 'se', 'apartó', 'y', 'yo', 'comprendí', 'sólo', 'una', 'cosa', 'era', 'extraña', 'seguir', 'pensando', 'como', 'antes', 'saber', 'darme', 'cuenta', 'de', 'eso', 'fue', 'en', 'el', 'primer', 'momento', 'como', 'el', 'horror', 'del', 'enterrado', 'vivo', 'que']	8	5.0	wordskip	0.3852246592228554	10.385224659222855	1	0.0	"[1 2 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 0 0 0 2 0 0 0 0 0 4 1 0 5 0
 1 0 0 0 0 0 0 0 5 0 2 0 4 0 0]"	125	del	"['de' 'esos' 'ojos' 'de' 'oro' 'sin' 'iris' 'y' 'sin' 'pupila' 'veía' 've'
 'muy' 'cerca' 'la' 'ella' 'de' 'un' 'axolotl' 'inmóvil' 'junto' 'un'
 'vidrio' 'sin' 'transición' 'sin' 'sorpresa' 'vi' 'mi' 'mira' 'contra'
 'vi' 'vidrio' 'el' 'del' 'vez' 'axolotl' 'en' 'mi' 'mira' 'contra' 'vi'
 'vidrio' 'la' 'vi' 'fuera' 'del' 'delante' 'la' 'vi' 'del' 'otro' 'lado'
 'del' 'vidrio' 'entonces' 'mi' 'cara' 'se' 'apartó' 'y' 'yo' 'comprendí'
 'sólo' 'una' 'unas' 'era' 'extraña' 'seguir' 'pensando' 'como' 'antes'
 'saber' 'darme' 'cuenta' 'de' 'eso' 'fue' 'en' 'el' 'primero' 'momento'
 'como' 'el' 'horror' 'del' 'enterrado' 'vivo' 'que']"
25	18	0	la	48	5.9425566546	0	2	0.3	acuario la vi del otro	['de', 'esos', 'ojos', 'de', 'oro', 'sin', 'iris', 'y', 'sin', 'pupila', 'veía', 'de', 'muy', 'cerca', 'la', 'cara', 'de', 'un', 'axolotl', 'inmóvil', 'junto', 'al', 'vidrio', 'sin', 'transición', 'sin', 'sorpresa', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'en', 'vez', 'del', 'axolotl', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'la', 'vi', 'fuera', 'del', 'acuario', 'la', 'vi', 'del', 'otro', 'lado', 'del', 'vidrio', 'entonces', 'mi', 'cara', 'se', 'apartó', 'y', 'yo', 'comprendí', 'sólo', 'una', 'cosa', 'era', 'extraña', 'seguir', 'pensando', 'como', 'antes', 'saber', 'darme', 'cuenta', 'de', 'eso', 'fue', 'en', 'el', 'primer', 'momento', 'como', 'el', 'horror', 'del', 'enterrado', 'vivo', 'que']	8	5.0	wordskip	-0.2608060829120674	9.739193917087933	1	0.0	"[1 2 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 0 0 0 2 0 0 0 0 0 4 1 0 5 0
 1 0 0 0 0 0 0 0 5 0 2 0 4 0 0]"	225	la	"['de' 'esos' 'ojos' 'de' 'oro' 'sin' 'iris' 'y' 'sin' 'pupila' 'veía' 've'
 'muy' 'cerca' 'la' 'ella' 'de' 'un' 'axolotl' 'inmóvil' 'junto' 'un'
 'vidrio' 'sin' 'transición' 'sin' 'sorpresa' 'vi' 'mi' 'mira' 'contra'
 'vi' 'vidrio' 'el' 'del' 'vez' 'axolotl' 'en' 'mi' 'mira' 'contra' 'vi'
 'vidrio' 'la' 'vi' 'fuera' 'del' 'delante' 'la' 'vi' 'del' 'otro' 'lado'
 'del' 'vidrio' 'entonces' 'mi' 'cara' 'se' 'apartó' 'y' 'yo' 'comprendí'
 'sólo' 'una' 'unas' 'era' 'extraña' 'seguir' 'pensando' 'como' 'antes'
 'saber' 'darme' 'cuenta' 'de' 'eso' 'fue' 'en' 'el' 'primero' 'momento'
 'como' 'el' 'horror' 'del' 'enterrado' 'vivo' 'que']"
26	18	0	del	50	5.1928154711	0	3	0.3	vi del otro lado del	['de', 'esos', 'ojos', 'de', 'oro', 'sin', 'iris', 'y', 'sin', 'pupila', 'veía', 'de', 'muy', 'cerca', 'la', 'cara', 'de', 'un', 'axolotl', 'inmóvil', 'junto', 'al', 'vidrio', 'sin', 'transición', 'sin', 'sorpresa', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'en', 'vez', 'del', 'axolotl', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'la', 'vi', 'fuera', 'del', 'acuario', 'la', 'vi', 'del', 'otro', 'lado', 'del', 'vidrio', 'entonces', 'mi', 'cara', 'se', 'apartó', 'y', 'yo', 'comprendí', 'sólo', 'una', 'cosa', 'era', 'extraña', 'seguir', 'pensando', 'como', 'antes', 'saber', 'darme', 'cuenta', 'de', 'eso', 'fue', 'en', 'el', 'primer', 'momento', 'como', 'el', 'horror', 'del', 'enterrado', 'vivo', 'que']	4	5.0	wordskip	-0.19873999184539046	6.8012600081546095	1	0.0	"[1 2 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 0 0 0 2 0 0 0 0 0 4 1 0 5 0
 1 0 0 0 0 0 0 0 5 0 2 0 4 0 0]"	250	del	"['de' 'esos' 'ojos' 'de' 'oro' 'sin' 'iris' 'y' 'sin' 'pupila' 'veía' 've'
 'muy' 'cerca' 'la' 'ella' 'de' 'un' 'axolotl' 'inmóvil' 'junto' 'un'
 'vidrio' 'sin' 'transición' 'sin' 'sorpresa' 'vi' 'mi' 'mira' 'contra'
 'vi' 'vidrio' 'el' 'del' 'vez' 'axolotl' 'en' 'mi' 'mira' 'contra' 'vi'
 'vidrio' 'la' 'vi' 'fuera' 'del' 'delante' 'la' 'vi' 'del' 'otro' 'lado'
 'del' 'vidrio' 'entonces' 'mi' 'cara' 'se' 'apartó' 'y' 'yo' 'comprendí'
 'sólo' 'una' 'unas' 'era' 'extraña' 'seguir' 'pensando' 'como' 'antes'
 'saber' 'darme' 'cuenta' 'de' 'eso' 'fue' 'en' 'el' 'primero' 'momento'
 'como' 'el' 'horror' 'del' 'enterrado' 'vivo' 'que']"
27	18	0	lado	52	4.1863912157	0	4	0.3	otro lado del vidrio entonces	['de', 'esos', 'ojos', 'de', 'oro', 'sin', 'iris', 'y', 'sin', 'pupila', 'veía', 'de', 'muy', 'cerca', 'la', 'cara', 'de', 'un', 'axolotl', 'inmóvil', 'junto', 'al', 'vidrio', 'sin', 'transición', 'sin', 'sorpresa', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'en', 'vez', 'del', 'axolotl', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'la', 'vi', 'fuera', 'del', 'acuario', 'la', 'vi', 'del', 'otro', 'lado', 'del', 'vidrio', 'entonces', 'mi', 'cara', 'se', 'apartó', 'y', 'yo', 'comprendí', 'sólo', 'una', 'cosa', 'era', 'extraña', 'seguir', 'pensando', 'como', 'antes', 'saber', 'darme', 'cuenta', 'de', 'eso', 'fue', 'en', 'el', 'primer', 'momento', 'como', 'el', 'horror', 'del', 'enterrado', 'vivo', 'que']	6	5.0	wordskip	-0.6926364433463379	8.307363556653662	1	0.0	"[1 2 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 0 0 0 2 0 0 0 0 0 4 1 0 5 0
 1 0 0 0 0 0 0 0 5 0 2 0 4 0 0]"	225	lado	"['de' 'esos' 'ojos' 'de' 'oro' 'sin' 'iris' 'y' 'sin' 'pupila' 'veía' 've'
 'muy' 'cerca' 'la' 'ella' 'de' 'un' 'axolotl' 'inmóvil' 'junto' 'un'
 'vidrio' 'sin' 'transición' 'sin' 'sorpresa' 'vi' 'mi' 'mira' 'contra'
 'vi' 'vidrio' 'el' 'del' 'vez' 'axolotl' 'en' 'mi' 'mira' 'contra' 'vi'
 'vidrio' 'la' 'vi' 'fuera' 'del' 'delante' 'la' 'vi' 'del' 'otro' 'lado'
 'del' 'vidrio' 'entonces' 'mi' 'cara' 'se' 'apartó' 'y' 'yo' 'comprendí'
 'sólo' 'una' 'unas' 'era' 'extraña' 'seguir' 'pensando' 'como' 'antes'
 'saber' 'darme' 'cuenta' 'de' 'eso' 'fue' 'en' 'el' 'primero' 'momento'
 'como' 'el' 'horror' 'del' 'enterrado' 'vivo' 'que']"
28	18	0	vidrio	54	2.8273692731	0	6	0.3	del vidrio entonces mi cara	['de', 'esos', 'ojos', 'de', 'oro', 'sin', 'iris', 'y', 'sin', 'pupila', 'veía', 'de', 'muy', 'cerca', 'la', 'cara', 'de', 'un', 'axolotl', 'inmóvil', 'junto', 'al', 'vidrio', 'sin', 'transición', 'sin', 'sorpresa', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'en', 'vez', 'del', 'axolotl', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'la', 'vi', 'fuera', 'del', 'acuario', 'la', 'vi', 'del', 'otro', 'lado', 'del', 'vidrio', 'entonces', 'mi', 'cara', 'se', 'apartó', 'y', 'yo', 'comprendí', 'sólo', 'una', 'cosa', 'era', 'extraña', 'seguir', 'pensando', 'como', 'antes', 'saber', 'darme', 'cuenta', 'de', 'eso', 'fue', 'en', 'el', 'primer', 'momento', 'como', 'el', 'horror', 'del', 'enterrado', 'vivo', 'que']	7	5.0	wordskip	0.035301974256520485	10.035301974256521	1	0.0	"[1 2 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 0 0 0 2 0 0 0 0 0 4 1 0 5 0
 1 0 0 0 0 0 0 0 5 0 2 0 4 0 0]"	250	vidrio	"['de' 'esos' 'ojos' 'de' 'oro' 'sin' 'iris' 'y' 'sin' 'pupila' 'veía' 've'
 'muy' 'cerca' 'la' 'ella' 'de' 'un' 'axolotl' 'inmóvil' 'junto' 'un'
 'vidrio' 'sin' 'transición' 'sin' 'sorpresa' 'vi' 'mi' 'mira' 'contra'
 'vi' 'vidrio' 'el' 'del' 'vez' 'axolotl' 'en' 'mi' 'mira' 'contra' 'vi'
 'vidrio' 'la' 'vi' 'fuera' 'del' 'delante' 'la' 'vi' 'del' 'otro' 'lado'
 'del' 'vidrio' 'entonces' 'mi' 'cara' 'se' 'apartó' 'y' 'yo' 'comprendí'
 'sólo' 'una' 'unas' 'era' 'extraña' 'seguir' 'pensando' 'como' 'antes'
 'saber' 'darme' 'cuenta' 'de' 'eso' 'fue' 'en' 'el' 'primero' 'momento'
 'como' 'el' 'horror' 'del' 'enterrado' 'vivo' 'que']"
29	18	0	mi	56	5.3795937428	0	2	0.3	entonces mi cara se apartó	['de', 'esos', 'ojos', 'de', 'oro', 'sin', 'iris', 'y', 'sin', 'pupila', 'veía', 'de', 'muy', 'cerca', 'la', 'cara', 'de', 'un', 'axolotl', 'inmóvil', 'junto', 'al', 'vidrio', 'sin', 'transición', 'sin', 'sorpresa', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'en', 'vez', 'del', 'axolotl', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'la', 'vi', 'fuera', 'del', 'acuario', 'la', 'vi', 'del', 'otro', 'lado', 'del', 'vidrio', 'entonces', 'mi', 'cara', 'se', 'apartó', 'y', 'yo', 'comprendí', 'sólo', 'una', 'cosa', 'era', 'extraña', 'seguir', 'pensando', 'como', 'antes', 'saber', 'darme', 'cuenta', 'de', 'eso', 'fue', 'en', 'el', 'primer', 'momento', 'como', 'el', 'horror', 'del', 'enterrado', 'vivo', 'que']	9	5.0	wordskip	-1.5432801876222644	11.456719812377736	1	0.0	"[1 2 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 0 0 0 2 0 0 0 0 0 4 1 0 5 0
 1 0 0 0 0 0 0 0 5 0 2 0 4 0 0]"	200	mi	"['de' 'esos' 'ojos' 'de' 'oro' 'sin' 'iris' 'y' 'sin' 'pupila' 'veía' 've'
 'muy' 'cerca' 'la' 'ella' 'de' 'un' 'axolotl' 'inmóvil' 'junto' 'un'
 'vidrio' 'sin' 'transición' 'sin' 'sorpresa' 'vi' 'mi' 'mira' 'contra'
 'vi' 'vidrio' 'el' 'del' 'vez' 'axolotl' 'en' 'mi' 'mira' 'contra' 'vi'
 'vidrio' 'la' 'vi' 'fuera' 'del' 'delante' 'la' 'vi' 'del' 'otro' 'lado'
 'del' 'vidrio' 'entonces' 'mi' 'cara' 'se' 'apartó' 'y' 'yo' 'comprendí'
 'sólo' 'una' 'unas' 'era' 'extraña' 'seguir' 'pensando' 'como' 'antes'
 'saber' 'darme' 'cuenta' 'de' 'eso' 'fue' 'en' 'el' 'primero' 'momento'
 'como' 'el' 'horror' 'del' 'enterrado' 'vivo' 'que']"
30	18	0	se	58	5.4646877217	0	2	0.3	cara se apartó y yo	['de', 'esos', 'ojos', 'de', 'oro', 'sin', 'iris', 'y', 'sin', 'pupila', 'veía', 'de', 'muy', 'cerca', 'la', 'cara', 'de', 'un', 'axolotl', 'inmóvil', 'junto', 'al', 'vidrio', 'sin', 'transición', 'sin', 'sorpresa', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'en', 'vez', 'del', 'axolotl', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'la', 'vi', 'fuera', 'del', 'acuario', 'la', 'vi', 'del', 'otro', 'lado', 'del', 'vidrio', 'entonces', 'mi', 'cara', 'se', 'apartó', 'y', 'yo', 'comprendí', 'sólo', 'una', 'cosa', 'era', 'extraña', 'seguir', 'pensando', 'como', 'antes', 'saber', 'darme', 'cuenta', 'de', 'eso', 'fue', 'en', 'el', 'primer', 'momento', 'como', 'el', 'horror', 'del', 'enterrado', 'vivo', 'que']	6	5.0	wordskip	0.5627728350184653	8.562772835018466	1	0.0	"[1 2 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 0 0 0 2 0 0 0 0 0 4 1 0 5 0
 1 0 0 0 0 0 0 0 5 0 2 0 4 0 0]"	250	se	"['de' 'esos' 'ojos' 'de' 'oro' 'sin' 'iris' 'y' 'sin' 'pupila' 'veía' 've'
 'muy' 'cerca' 'la' 'ella' 'de' 'un' 'axolotl' 'inmóvil' 'junto' 'un'
 'vidrio' 'sin' 'transición' 'sin' 'sorpresa' 'vi' 'mi' 'mira' 'contra'
 'vi' 'vidrio' 'el' 'del' 'vez' 'axolotl' 'en' 'mi' 'mira' 'contra' 'vi'
 'vidrio' 'la' 'vi' 'fuera' 'del' 'delante' 'la' 'vi' 'del' 'otro' 'lado'
 'del' 'vidrio' 'entonces' 'mi' 'cara' 'se' 'apartó' 'y' 'yo' 'comprendí'
 'sólo' 'una' 'unas' 'era' 'extraña' 'seguir' 'pensando' 'como' 'antes'
 'saber' 'darme' 'cuenta' 'de' 'eso' 'fue' 'en' 'el' 'primero' 'momento'
 'como' 'el' 'horror' 'del' 'enterrado' 'vivo' 'que']"
31	18	0	y	60	5.8378257204	0	1	0.3	apartó y yo comprendí sólo	['de', 'esos', 'ojos', 'de', 'oro', 'sin', 'iris', 'y', 'sin', 'pupila', 'veía', 'de', 'muy', 'cerca', 'la', 'cara', 'de', 'un', 'axolotl', 'inmóvil', 'junto', 'al', 'vidrio', 'sin', 'transición', 'sin', 'sorpresa', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'en', 'vez', 'del', 'axolotl', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'la', 'vi', 'fuera', 'del', 'acuario', 'la', 'vi', 'del', 'otro', 'lado', 'del', 'vidrio', 'entonces', 'mi', 'cara', 'se', 'apartó', 'y', 'yo', 'comprendí', 'sólo', 'una', 'cosa', 'era', 'extraña', 'seguir', 'pensando', 'como', 'antes', 'saber', 'darme', 'cuenta', 'de', 'eso', 'fue', 'en', 'el', 'primer', 'momento', 'como', 'el', 'horror', 'del', 'enterrado', 'vivo', 'que']	7	5.0	wordskip	-0.9801280939701648	8.019871906029834	1	0.0	"[1 2 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 0 0 0 2 0 0 0 0 0 4 1 0 5 0
 1 0 0 0 0 0 0 0 5 0 2 0 4 0 0]"	175	y	"['de' 'esos' 'ojos' 'de' 'oro' 'sin' 'iris' 'y' 'sin' 'pupila' 'veía' 've'
 'muy' 'cerca' 'la' 'ella' 'de' 'un' 'axolotl' 'inmóvil' 'junto' 'un'
 'vidrio' 'sin' 'transición' 'sin' 'sorpresa' 'vi' 'mi' 'mira' 'contra'
 'vi' 'vidrio' 'el' 'del' 'vez' 'axolotl' 'en' 'mi' 'mira' 'contra' 'vi'
 'vidrio' 'la' 'vi' 'fuera' 'del' 'delante' 'la' 'vi' 'del' 'otro' 'lado'
 'del' 'vidrio' 'entonces' 'mi' 'cara' 'se' 'apartó' 'y' 'yo' 'comprendí'
 'sólo' 'una' 'unas' 'era' 'extraña' 'seguir' 'pensando' 'como' 'antes'
 'saber' 'darme' 'cuenta' 'de' 'eso' 'fue' 'en' 'el' 'primero' 'momento'
 'como' 'el' 'horror' 'del' 'enterrado' 'vivo' 'que']"
32	18	0	comprendí	62	2.252853031	0	9	0.3	yo comprendí sólo una cosa	['de', 'esos', 'ojos', 'de', 'oro', 'sin', 'iris', 'y', 'sin', 'pupila', 'veía', 'de', 'muy', 'cerca', 'la', 'cara', 'de', 'un', 'axolotl', 'inmóvil', 'junto', 'al', 'vidrio', 'sin', 'transición', 'sin', 'sorpresa', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'en', 'vez', 'del', 'axolotl', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'la', 'vi', 'fuera', 'del', 'acuario', 'la', 'vi', 'del', 'otro', 'lado', 'del', 'vidrio', 'entonces', 'mi', 'cara', 'se', 'apartó', 'y', 'yo', 'comprendí', 'sólo', 'una', 'cosa', 'era', 'extraña', 'seguir', 'pensando', 'como', 'antes', 'saber', 'darme', 'cuenta', 'de', 'eso', 'fue', 'en', 'el', 'primer', 'momento', 'como', 'el', 'horror', 'del', 'enterrado', 'vivo', 'que']	7	5.0	wordskip	-0.2992130430132473	8.700786956986752	1	0.0	"[1 2 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 0 0 0 2 0 0 0 0 0 4 1 0 5 0
 1 0 0 0 0 0 0 0 5 0 2 0 4 0 0]"	250	comprendí	"['de' 'esos' 'ojos' 'de' 'oro' 'sin' 'iris' 'y' 'sin' 'pupila' 'veía' 've'
 'muy' 'cerca' 'la' 'ella' 'de' 'un' 'axolotl' 'inmóvil' 'junto' 'un'
 'vidrio' 'sin' 'transición' 'sin' 'sorpresa' 'vi' 'mi' 'mira' 'contra'
 'vi' 'vidrio' 'el' 'del' 'vez' 'axolotl' 'en' 'mi' 'mira' 'contra' 'vi'
 'vidrio' 'la' 'vi' 'fuera' 'del' 'delante' 'la' 'vi' 'del' 'otro' 'lado'
 'del' 'vidrio' 'entonces' 'mi' 'cara' 'se' 'apartó' 'y' 'yo' 'comprendí'
 'sólo' 'una' 'unas' 'era' 'extraña' 'seguir' 'pensando' 'como' 'antes'
 'saber' 'darme' 'cuenta' 'de' 'eso' 'fue' 'en' 'el' 'primero' 'momento'
 'como' 'el' 'horror' 'del' 'enterrado' 'vivo' 'que']"
33	18	0	una	64	5.5710516536	0	3	0.3	sólo una cosa era extraña	['de', 'esos', 'ojos', 'de', 'oro', 'sin', 'iris', 'y', 'sin', 'pupila', 'veía', 'de', 'muy', 'cerca', 'la', 'cara', 'de', 'un', 'axolotl', 'inmóvil', 'junto', 'al', 'vidrio', 'sin', 'transición', 'sin', 'sorpresa', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'en', 'vez', 'del', 'axolotl', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'la', 'vi', 'fuera', 'del', 'acuario', 'la', 'vi', 'del', 'otro', 'lado', 'del', 'vidrio', 'entonces', 'mi', 'cara', 'se', 'apartó', 'y', 'yo', 'comprendí', 'sólo', 'una', 'cosa', 'era', 'extraña', 'seguir', 'pensando', 'como', 'antes', 'saber', 'darme', 'cuenta', 'de', 'eso', 'fue', 'en', 'el', 'primer', 'momento', 'como', 'el', 'horror', 'del', 'enterrado', 'vivo', 'que']	6	5.0	wordskip	-0.27710398308686746	11.722896016913133	1	0.0	"[1 2 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 0 0 0 2 0 0 0 0 0 4 1 0 5 0
 1 0 0 0 0 0 0 0 5 0 2 0 4 0 0]"	200	una	"['de' 'esos' 'ojos' 'de' 'oro' 'sin' 'iris' 'y' 'sin' 'pupila' 'veía' 've'
 'muy' 'cerca' 'la' 'ella' 'de' 'un' 'axolotl' 'inmóvil' 'junto' 'un'
 'vidrio' 'sin' 'transición' 'sin' 'sorpresa' 'vi' 'mi' 'mira' 'contra'
 'vi' 'vidrio' 'el' 'del' 'vez' 'axolotl' 'en' 'mi' 'mira' 'contra' 'vi'
 'vidrio' 'la' 'vi' 'fuera' 'del' 'delante' 'la' 'vi' 'del' 'otro' 'lado'
 'del' 'vidrio' 'entonces' 'mi' 'cara' 'se' 'apartó' 'y' 'yo' 'comprendí'
 'sólo' 'una' 'unas' 'era' 'extraña' 'seguir' 'pensando' 'como' 'antes'
 'saber' 'darme' 'cuenta' 'de' 'eso' 'fue' 'en' 'el' 'primero' 'momento'
 'como' 'el' 'horror' 'del' 'enterrado' 'vivo' 'que']"
34	18	0	era	66	4.863203859	0	3	0.3	cosa era extraña seguir pensando	['de', 'esos', 'ojos', 'de', 'oro', 'sin', 'iris', 'y', 'sin', 'pupila', 'veía', 'de', 'muy', 'cerca', 'la', 'cara', 'de', 'un', 'axolotl', 'inmóvil', 'junto', 'al', 'vidrio', 'sin', 'transición', 'sin', 'sorpresa', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'en', 'vez', 'del', 'axolotl', 'vi', 'mi', 'cara', 'contra', 'el', 'vidrio', 'la', 'vi', 'fuera', 'del', 'acuario', 'la', 'vi', 'del', 'otro', 'lado', 'del', 'vidrio', 'entonces', 'mi', 'cara', 'se', 'apartó', 'y', 'yo', 'comprendí', 'sólo', 'una', 'cosa', 'era', 'extraña', 'seguir', 'pensando', 'como', 'antes', 'saber', 'darme', 'cuenta', 'de', 'eso', 'fue', 'en', 'el', 'primer', 'momento', 'como', 'el', 'horror', 'del', 'enterrado', 'vivo', 'que']	7	5.0	wordskip	0.051718319838255755	9.051718319838256	1	0.0	"[1 2 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 0 0 0 2 0 0 0 0 0 4 1 0 5 0
 1 0 0 0 0 0 0 0 5 0 2 0 4 0 0]"	150	era	"['de' 'esos' 'ojos' 'de' 'oro' 'sin' 'iris' 'y' 'sin' 'pupila' 'veía' 've'
 'muy' 'cerca' 'la' 'ella' 'de' 'un' 'axolotl' 'inmóvil' 'junto' 'un'
 'vidrio' 'sin' 'transición' 'sin' 'sorpresa' 'vi' 'mi' 'mira' 'contra'
 'vi' 'vidrio' 'el' 'del' 'vez' 'axolotl' 'en' 'mi' 'mira' 'contra' 'vi'
 'vidrio' 'la' 'vi' 'fuera' 'del' 'delante' 'la' 'vi' 'del' 'otro' 'lado'
 'del' 'vidrio' 'entonces' 'mi' 'cara' 'se' 'apartó' 'y' 'yo' 'comprendí'
 'sólo' 'una' 'unas' 'era' 'extraña' 'seguir' 'pensando' 'como' 'antes'
 'saber' 'darme' 'cuenta' 'de' 'eso' 'fue' 'en' 'el' 'primero' 'momento'
 'como' 'el' 'horror' 'del' 'enterrado' 'vivo' 'que']"
