fixation_counter	text_id	simulation_id	foveal_word	foveal_word_index	foveal_word_frequency	foveal_word_predictability	foveal_word_length	foveal_word_threshold	stimulus	trial_words	eye_position	attentional_width	saccade_type	saccade_error	saccade_distance	saccade_cause	recognition_cycle	cycle_of_recognition	fixation_duration	recognized_word_at_foveal_position	recognized_words
13	21	0	ayer	12	3.7174208367	0	4	0.5	asomarse ayer lo vi me	['él', 'volvió', 'muchas', 'veces', 'pero', 'viene', 'menos', 'ahora', 'pasa', 'semanas', 'sin', 'asomarse', 'ayer', 'lo', 'vi', 'me', 'miró', 'largo', 'rato', 'y', 'se', 'fue', 'bruscamente', 'me', 'pareció', 'que', 'no', 'se', 'interesaba', 'tanto', 'por', 'nosotros', 'que', 'obedecía', 'a', 'una', 'costumbre', 'como', 'lo', 'único', 'que', 'hago', 'es', 'pensar', 'pude', 'pensar', 'mucho', 'en', 'él', 'se', 'me', 'ocurre', 'que', 'al', 'principio', 'continuamos', 'comunicados', 'que', 'él', 'se', 'sentía', 'más', 'que', 'nunca', 'unido', 'al', 'misterio', 'que', 'lo', 'obsesionaba', 'pero', 'los', 'puentes', 'están', 'cortados', 'entre', 'él', 'y', 'yo', 'porque', 'lo', 'que', 'era', 'su', 'obsesión', 'es', 'ahora', 'un', 'axolotl', 'ajeno', 'a', 'su', 'vida', 'de', 'hombre', 'creo']	11	5.0	forward	0.4295779651711155	3.4295779651711156	0		"[ 3  0  1  3 10  1  1  2  1  7  0  4  3  2  0  2  1  0  2  0  4  0  7  2
  2  6  0  1  5  1  0  5  0  3  2  9  4  1  0  1  2  2  6  2  0  0  1  6
  0  0  0  4  5  1  2  8  8  0  0  4  2  0  0  5  0  0  4  0  0 -1  7  0
 -1  2  5  2  3  0  0 13  7  0  0  4  3  1  3  3  3  1  3  2  2  8 10  0]"	150	ayer	"['él' 'volvió' 'muchas' 'veces' 'pero' 'viene' 'menos' 'ahora' 'pasa'
 'semanas' 'sin' 'asomarse' 'ayer' 'lo' 'vi' 'me' 'miró' 'largo' 'rato'
 'y' 'se' 'fue' 'bruscamente' 'me' 'pareció' 'que' 'no' 'se' 'interesaba'
 'tanto' 'por' 'nosotros' 'que' 'obedecía' 'a' 'una' 'costumbre' 'como'
 'lo' 'único' 'que' 'hago' 'es' 'pensar' 'pude' 'pensar' 'mucho' 'en' 'él'
 'en' 'me' 'ocurre' 'que' 'al' 'principio' 'continuamos' 'comunicados'
 'que' 'él' 'se' 'sentía' 'más' 'que' 'nunca' 'unido' 'al' 'misterio'
 'que' 'lo' None 'pero' 'los' None 'están' 'cortados' 'entre' 'él' 'y'
 'yo' 'porque' 'lo' 'que' 'que' 'su' 'obsesión' 'es' 'ahora' 'un'
 'axolotl' 'ajeno' 'a' 'su' 'vida' 'su' 'hombre' 'creo']"
14	21	0	asomarse	11	1.079181246	0	8	0.5	sin asomarse ayer lo vi	['él', 'volvió', 'muchas', 'veces', 'pero', 'viene', 'menos', 'ahora', 'pasa', 'semanas', 'sin', 'asomarse', 'ayer', 'lo', 'vi', 'me', 'miró', 'largo', 'rato', 'y', 'se', 'fue', 'bruscamente', 'me', 'pareció', 'que', 'no', 'se', 'interesaba', 'tanto', 'por', 'nosotros', 'que', 'obedecía', 'a', 'una', 'costumbre', 'como', 'lo', 'único', 'que', 'hago', 'es', 'pensar', 'pude', 'pensar', 'mucho', 'en', 'él', 'se', 'me', 'ocurre', 'que', 'al', 'principio', 'continuamos', 'comunicados', 'que', 'él', 'se', 'sentía', 'más', 'que', 'nunca', 'unido', 'al', 'misterio', 'que', 'lo', 'obsesionaba', 'pero', 'los', 'puentes', 'están', 'cortados', 'entre', 'él', 'y', 'yo', 'porque', 'lo', 'que', 'era', 'su', 'obsesión', 'es', 'ahora', 'un', 'axolotl', 'ajeno', 'a', 'su', 'vida', 'de', 'hombre', 'creo']	5	5.0	regression	-1.1201163856699958	-9.120116385669995	0	4.0	"[ 3  0  1  3 10  1  1  2  1  7  0  4  3  2  0  2  1  0  2  0  4  0  7  2
  2  6  0  1  5  1  0  5  0  3  2  9  4  1  0  1  2  2  6  2  0  0  1  6
  0  0  0  4  5  1  2  8  8  0  0  4  2  0  0  5  0  0  4  0  0 -1  7  0
 -1  2  5  2  3  0  0 13  7  0  0  4  3  1  3  3  3  1  3  2  2  8 10  0]"	300	asomarse	"['él' 'volvió' 'muchas' 'veces' 'pero' 'viene' 'menos' 'ahora' 'pasa'
 'semanas' 'sin' 'asomarse' 'ayer' 'lo' 'vi' 'me' 'miró' 'largo' 'rato'
 'y' 'se' 'fue' 'bruscamente' 'me' 'pareció' 'que' 'no' 'se' 'interesaba'
 'tanto' 'por' 'nosotros' 'que' 'obedecía' 'a' 'una' 'costumbre' 'como'
 'lo' 'único' 'que' 'hago' 'es' 'pensar' 'pude' 'pensar' 'mucho' 'en' 'él'
 'en' 'me' 'ocurre' 'que' 'al' 'principio' 'continuamos' 'comunicados'
 'que' 'él' 'se' 'sentía' 'más' 'que' 'nunca' 'unido' 'al' 'misterio'
 'que' 'lo' None 'pero' 'los' None 'están' 'cortados' 'entre' 'él' 'y'
 'yo' 'porque' 'lo' 'que' 'que' 'su' 'obsesión' 'es' 'ahora' 'un'
 'axolotl' 'ajeno' 'a' 'su' 'vida' 'su' 'hombre' 'creo']"
15	21	0	ayer	12	3.7174208367	0	4	0.5	asomarse ayer lo vi me	['él', 'volvió', 'muchas', 'veces', 'pero', 'viene', 'menos', 'ahora', 'pasa', 'semanas', 'sin', 'asomarse', 'ayer', 'lo', 'vi', 'me', 'miró', 'largo', 'rato', 'y', 'se', 'fue', 'bruscamente', 'me', 'pareció', 'que', 'no', 'se', 'interesaba', 'tanto', 'por', 'nosotros', 'que', 'obedecía', 'a', 'una', 'costumbre', 'como', 'lo', 'único', 'que', 'hago', 'es', 'pensar', 'pude', 'pensar', 'mucho', 'en', 'él', 'se', 'me', 'ocurre', 'que', 'al', 'principio', 'continuamos', 'comunicados', 'que', 'él', 'se', 'sentía', 'más', 'que', 'nunca', 'unido', 'al', 'misterio', 'que', 'lo', 'obsesionaba', 'pero', 'los', 'puentes', 'están', 'cortados', 'entre', 'él', 'y', 'yo', 'porque', 'lo', 'que', 'era', 'su', 'obsesión', 'es', 'ahora', 'un', 'axolotl', 'ajeno', 'a', 'su', 'vida', 'de', 'hombre', 'creo']	12	4.0	forward	-2.735273944417763	10.264726055582237	0		"[ 3  0  1  3 10  1  1  2  1  7  0  4  3  2  0  2  1  0  2  0  4  0  7  2
  2  6  0  1  5  1  0  5  0  3  2  9  4  1  0  1  2  2  6  2  0  0  1  6
  0  0  0  4  5  1  2  8  8  0  0  4  2  0  0  5  0  0  4  0  0 -1  7  0
 -1  2  5  2  3  0  0 13  7  0  0  4  3  1  3  3  3  1  3  2  2  8 10  0]"	200	ayer	"['él' 'volvió' 'muchas' 'veces' 'pero' 'viene' 'menos' 'ahora' 'pasa'
 'semanas' 'sin' 'asomarse' 'ayer' 'lo' 'vi' 'me' 'miró' 'largo' 'rato'
 'y' 'se' 'fue' 'bruscamente' 'me' 'pareció' 'que' 'no' 'se' 'interesaba'
 'tanto' 'por' 'nosotros' 'que' 'obedecía' 'a' 'una' 'costumbre' 'como'
 'lo' 'único' 'que' 'hago' 'es' 'pensar' 'pude' 'pensar' 'mucho' 'en' 'él'
 'en' 'me' 'ocurre' 'que' 'al' 'principio' 'continuamos' 'comunicados'
 'que' 'él' 'se' 'sentía' 'más' 'que' 'nunca' 'unido' 'al' 'misterio'
 'que' 'lo' None 'pero' 'los' None 'están' 'cortados' 'entre' 'él' 'y'
 'yo' 'porque' 'lo' 'que' 'que' 'su' 'obsesión' 'es' 'ahora' 'un'
 'axolotl' 'ajeno' 'a' 'su' 'vida' 'su' 'hombre' 'creo']"
16	21	0	vi	14	4.1716094562	0	2	0.5	lo vi me miró largo	['él', 'volvió', 'muchas', 'veces', 'pero', 'viene', 'menos', 'ahora', 'pasa', 'semanas', 'sin', 'asomarse', 'ayer', 'lo', 'vi', 'me', 'miró', 'largo', 'rato', 'y', 'se', 'fue', 'bruscamente', 'me', 'pareció', 'que', 'no', 'se', 'interesaba', 'tanto', 'por', 'nosotros', 'que', 'obedecía', 'a', 'una', 'costumbre', 'como', 'lo', 'único', 'que', 'hago', 'es', 'pensar', 'pude', 'pensar', 'mucho', 'en', 'él', 'se', 'me', 'ocurre', 'que', 'al', 'principio', 'continuamos', 'comunicados', 'que', 'él', 'se', 'sentía', 'más', 'que', 'nunca', 'unido', 'al', 'misterio', 'que', 'lo', 'obsesionaba', 'pero', 'los', 'puentes', 'están', 'cortados', 'entre', 'él', 'y', 'yo', 'porque', 'lo', 'que', 'era', 'su', 'obsesión', 'es', 'ahora', 'un', 'axolotl', 'ajeno', 'a', 'su', 'vida', 'de', 'hombre', 'creo']	4	4.5	wordskip	0.4258890836932341	5.425889083693234	1	0.0	"[ 3  0  1  3 10  1  1  2  1  7  0  4  3  2  0  2  1  0  2  0  4  0  7  2
  2  6  0  1  5  1  0  5  0  3  2  9  4  1  0  1  2  2  6  2  0  0  1  6
  0  0  0  4  5  1  2  8  8  0  0  4  2  0  0  5  0  0  4  0  0 -1  7  0
 -1  2  5  2  3  0  0 13  7  0  0  4  3  1  3  3  3  1  3  2  2  8 10  0]"	275	vi	"['él' 'volvió' 'muchas' 'veces' 'pero' 'viene' 'menos' 'ahora' 'pasa'
 'semanas' 'sin' 'asomarse' 'ayer' 'lo' 'vi' 'me' 'miró' 'largo' 'rato'
 'y' 'se' 'fue' 'bruscamente' 'me' 'pareció' 'que' 'no' 'se' 'interesaba'
 'tanto' 'por' 'nosotros' 'que' 'obedecía' 'a' 'una' 'costumbre' 'como'
 'lo' 'único' 'que' 'hago' 'es' 'pensar' 'pude' 'pensar' 'mucho' 'en' 'él'
 'en' 'me' 'ocurre' 'que' 'al' 'principio' 'continuamos' 'comunicados'
 'que' 'él' 'se' 'sentía' 'más' 'que' 'nunca' 'unido' 'al' 'misterio'
 'que' 'lo' None 'pero' 'los' None 'están' 'cortados' 'entre' 'él' 'y'
 'yo' 'porque' 'lo' 'que' 'que' 'su' 'obsesión' 'es' 'ahora' 'un'
 'axolotl' 'ajeno' 'a' 'su' 'vida' 'su' 'hombre' 'creo']"
17	21	0	miró	16	2.8299466959	0	4	0.5	me miró largo rato y	['él', 'volvió', 'muchas', 'veces', 'pero', 'viene', 'menos', 'ahora', 'pasa', 'semanas', 'sin', 'asomarse', 'ayer', 'lo', 'vi', 'me', 'miró', 'largo', 'rato', 'y', 'se', 'fue', 'bruscamente', 'me', 'pareció', 'que', 'no', 'se', 'interesaba', 'tanto', 'por', 'nosotros', 'que', 'obedecía', 'a', 'una', 'costumbre', 'como', 'lo', 'único', 'que', 'hago', 'es', 'pensar', 'pude', 'pensar', 'mucho', 'en', 'él', 'se', 'me', 'ocurre', 'que', 'al', 'principio', 'continuamos', 'comunicados', 'que', 'él', 'se', 'sentía', 'más', 'que', 'nunca', 'unido', 'al', 'misterio', 'que', 'lo', 'obsesionaba', 'pero', 'los', 'puentes', 'están', 'cortados', 'entre', 'él', 'y', 'yo', 'porque', 'lo', 'que', 'era', 'su', 'obsesión', 'es', 'ahora', 'un', 'axolotl', 'ajeno', 'a', 'su', 'vida', 'de', 'hombre', 'creo']	5	5.0	wordskip	0.7125754796903143	6.712575479690314	1	1.0	"[ 3  0  1  3 10  1  1  2  1  7  0  4  3  2  0  2  1  0  2  0  4  0  7  2
  2  6  0  1  5  1  0  5  0  3  2  9  4  1  0  1  2  2  6  2  0  0  1  6
  0  0  0  4  5  1  2  8  8  0  0  4  2  0  0  5  0  0  4  0  0 -1  7  0
 -1  2  5  2  3  0  0 13  7  0  0  4  3  1  3  3  3  1  3  2  2  8 10  0]"	225	miró	"['él' 'volvió' 'muchas' 'veces' 'pero' 'viene' 'menos' 'ahora' 'pasa'
 'semanas' 'sin' 'asomarse' 'ayer' 'lo' 'vi' 'me' 'miró' 'largo' 'rato'
 'y' 'se' 'fue' 'bruscamente' 'me' 'pareció' 'que' 'no' 'se' 'interesaba'
 'tanto' 'por' 'nosotros' 'que' 'obedecía' 'a' 'una' 'costumbre' 'como'
 'lo' 'único' 'que' 'hago' 'es' 'pensar' 'pude' 'pensar' 'mucho' 'en' 'él'
 'en' 'me' 'ocurre' 'que' 'al' 'principio' 'continuamos' 'comunicados'
 'que' 'él' 'se' 'sentía' 'más' 'que' 'nunca' 'unido' 'al' 'misterio'
 'que' 'lo' None 'pero' 'los' None 'están' 'cortados' 'entre' 'él' 'y'
 'yo' 'porque' 'lo' 'que' 'que' 'su' 'obsesión' 'es' 'ahora' 'un'
 'axolotl' 'ajeno' 'a' 'su' 'vida' 'su' 'hombre' 'creo']"
18	21	0	largo	17	3.6588695922	0	5	0.5	miró largo rato y se	['él', 'volvió', 'muchas', 'veces', 'pero', 'viene', 'menos', 'ahora', 'pasa', 'semanas', 'sin', 'asomarse', 'ayer', 'lo', 'vi', 'me', 'miró', 'largo', 'rato', 'y', 'se', 'fue', 'bruscamente', 'me', 'pareció', 'que', 'no', 'se', 'interesaba', 'tanto', 'por', 'nosotros', 'que', 'obedecía', 'a', 'una', 'costumbre', 'como', 'lo', 'único', 'que', 'hago', 'es', 'pensar', 'pude', 'pensar', 'mucho', 'en', 'él', 'se', 'me', 'ocurre', 'que', 'al', 'principio', 'continuamos', 'comunicados', 'que', 'él', 'se', 'sentía', 'más', 'que', 'nunca', 'unido', 'al', 'misterio', 'que', 'lo', 'obsesionaba', 'pero', 'los', 'puentes', 'están', 'cortados', 'entre', 'él', 'y', 'yo', 'porque', 'lo', 'que', 'era', 'su', 'obsesión', 'es', 'ahora', 'un', 'axolotl', 'ajeno', 'a', 'su', 'vida', 'de', 'hombre', 'creo']	8	5.0	forward	0.9757587520953807	5.9757587520953805	0	0.0	"[ 3  0  1  3 10  1  1  2  1  7  0  4  3  2  0  2  1  0  2  0  4  0  7  2
  2  6  0  1  5  1  0  5  0  3  2  9  4  1  0  1  2  2  6  2  0  0  1  6
  0  0  0  4  5  1  2  8  8  0  0  4  2  0  0  5  0  0  4  0  0 -1  7  0
 -1  2  5  2  3  0  0 13  7  0  0  4  3  1  3  3  3  1  3  2  2  8 10  0]"	175	largo	"['él' 'volvió' 'muchas' 'veces' 'pero' 'viene' 'menos' 'ahora' 'pasa'
 'semanas' 'sin' 'asomarse' 'ayer' 'lo' 'vi' 'me' 'miró' 'largo' 'rato'
 'y' 'se' 'fue' 'bruscamente' 'me' 'pareció' 'que' 'no' 'se' 'interesaba'
 'tanto' 'por' 'nosotros' 'que' 'obedecía' 'a' 'una' 'costumbre' 'como'
 'lo' 'único' 'que' 'hago' 'es' 'pensar' 'pude' 'pensar' 'mucho' 'en' 'él'
 'en' 'me' 'ocurre' 'que' 'al' 'principio' 'continuamos' 'comunicados'
 'que' 'él' 'se' 'sentía' 'más' 'que' 'nunca' 'unido' 'al' 'misterio'
 'que' 'lo' None 'pero' 'los' None 'están' 'cortados' 'entre' 'él' 'y'
 'yo' 'porque' 'lo' 'que' 'que' 'su' 'obsesión' 'es' 'ahora' 'un'
 'axolotl' 'ajeno' 'a' 'su' 'vida' 'su' 'hombre' 'creo']"
19	21	0	y	19	5.8378257204	0	1	0.5	rato y se fue bruscamente	['él', 'volvió', 'muchas', 'veces', 'pero', 'viene', 'menos', 'ahora', 'pasa', 'semanas', 'sin', 'asomarse', 'ayer', 'lo', 'vi', 'me', 'miró', 'largo', 'rato', 'y', 'se', 'fue', 'bruscamente', 'me', 'pareció', 'que', 'no', 'se', 'interesaba', 'tanto', 'por', 'nosotros', 'que', 'obedecía', 'a', 'una', 'costumbre', 'como', 'lo', 'único', 'que', 'hago', 'es', 'pensar', 'pude', 'pensar', 'mucho', 'en', 'él', 'se', 'me', 'ocurre', 'que', 'al', 'principio', 'continuamos', 'comunicados', 'que', 'él', 'se', 'sentía', 'más', 'que', 'nunca', 'unido', 'al', 'misterio', 'que', 'lo', 'obsesionaba', 'pero', 'los', 'puentes', 'están', 'cortados', 'entre', 'él', 'y', 'yo', 'porque', 'lo', 'que', 'era', 'su', 'obsesión', 'es', 'ahora', 'un', 'axolotl', 'ajeno', 'a', 'su', 'vida', 'de', 'hombre', 'creo']	5	5.0	wordskip	-0.4833304739444228	7.516669526055577	1	0.0	"[ 3  0  1  3 10  1  1  2  1  7  0  4  3  2  0  2  1  0  2  0  4  0  7  2
  2  6  0  1  5  1  0  5  0  3  2  9  4  1  0  1  2  2  6  2  0  0  1  6
  0  0  0  4  5  1  2  8  8  0  0  4  2  0  0  5  0  0  4  0  0 -1  7  0
 -1  2  5  2  3  0  0 13  7  0  0  4  3  1  3  3  3  1  3  2  2  8 10  0]"	275	y	"['él' 'volvió' 'muchas' 'veces' 'pero' 'viene' 'menos' 'ahora' 'pasa'
 'semanas' 'sin' 'asomarse' 'ayer' 'lo' 'vi' 'me' 'miró' 'largo' 'rato'
 'y' 'se' 'fue' 'bruscamente' 'me' 'pareció' 'que' 'no' 'se' 'interesaba'
 'tanto' 'por' 'nosotros' 'que' 'obedecía' 'a' 'una' 'costumbre' 'como'
 'lo' 'único' 'que' 'hago' 'es' 'pensar' 'pude' 'pensar' 'mucho' 'en' 'él'
 'en' 'me' 'ocurre' 'que' 'al' 'principio' 'continuamos' 'comunicados'
 'que' 'él' 'se' 'sentía' 'más' 'que' 'nunca' 'unido' 'al' 'misterio'
 'que' 'lo' None 'pero' 'los' None 'están' 'cortados' 'entre' 'él' 'y'
 'yo' 'porque' 'lo' 'que' 'que' 'su' 'obsesión' 'es' 'ahora' 'un'
 'axolotl' 'ajeno' 'a' 'su' 'vida' 'su' 'hombre' 'creo']"
20	21	0	fue	21	4.9295926088	0	3	0.5	se fue bruscamente me pareció	['él', 'volvió', 'muchas', 'veces', 'pero', 'viene', 'menos', 'ahora', 'pasa', 'semanas', 'sin', 'asomarse', 'ayer', 'lo', 'vi', 'me', 'miró', 'largo', 'rato', 'y', 'se', 'fue', 'bruscamente', 'me', 'pareció', 'que', 'no', 'se', 'interesaba', 'tanto', 'por', 'nosotros', 'que', 'obedecía', 'a', 'una', 'costumbre', 'como', 'lo', 'único', 'que', 'hago', 'es', 'pensar', 'pude', 'pensar', 'mucho', 'en', 'él', 'se', 'me', 'ocurre', 'que', 'al', 'principio', 'continuamos', 'comunicados', 'que', 'él', 'se', 'sentía', 'más', 'que', 'nunca', 'unido', 'al', 'misterio', 'que', 'lo', 'obsesionaba', 'pero', 'los', 'puentes', 'están', 'cortados', 'entre', 'él', 'y', 'yo', 'porque', 'lo', 'que', 'era', 'su', 'obsesión', 'es', 'ahora', 'un', 'axolotl', 'ajeno', 'a', 'su', 'vida', 'de', 'hombre', 'creo']	4	5.0	wordskip	-0.7950180991706814	5.204981900829319	1	0.0	"[ 3  0  1  3 10  1  1  2  1  7  0  4  3  2  0  2  1  0  2  0  4  0  7  2
  2  6  0  1  5  1  0  5  0  3  2  9  4  1  0  1  2  2  6  2  0  0  1  6
  0  0  0  4  5  1  2  8  8  0  0  4  2  0  0  5  0  0  4  0  0 -1  7  0
 -1  2  5  2  3  0  0 13  7  0  0  4  3  1  3  3  3  1  3  2  2  8 10  0]"	300	fue	"['él' 'volvió' 'muchas' 'veces' 'pero' 'viene' 'menos' 'ahora' 'pasa'
 'semanas' 'sin' 'asomarse' 'ayer' 'lo' 'vi' 'me' 'miró' 'largo' 'rato'
 'y' 'se' 'fue' 'bruscamente' 'me' 'pareció' 'que' 'no' 'se' 'interesaba'
 'tanto' 'por' 'nosotros' 'que' 'obedecía' 'a' 'una' 'costumbre' 'como'
 'lo' 'único' 'que' 'hago' 'es' 'pensar' 'pude' 'pensar' 'mucho' 'en' 'él'
 'en' 'me' 'ocurre' 'que' 'al' 'principio' 'continuamos' 'comunicados'
 'que' 'él' 'se' 'sentía' 'más' 'que' 'nunca' 'unido' 'al' 'misterio'
 'que' 'lo' None 'pero' 'los' None 'están' 'cortados' 'entre' 'él' 'y'
 'yo' 'porque' 'lo' 'que' 'que' 'su' 'obsesión' 'es' 'ahora' 'un'
 'axolotl' 'ajeno' 'a' 'su' 'vida' 'su' 'hombre' 'creo']"
21	21	0	bruscamente	22	1.7075701761	0	11	0.5	fue bruscamente me pareció que	['él', 'volvió', 'muchas', 'veces', 'pero', 'viene', 'menos', 'ahora', 'pasa', 'semanas', 'sin', 'asomarse', 'ayer', 'lo', 'vi', 'me', 'miró', 'largo', 'rato', 'y', 'se', 'fue', 'bruscamente', 'me', 'pareció', 'que', 'no', 'se', 'interesaba', 'tanto', 'por', 'nosotros', 'que', 'obedecía', 'a', 'una', 'costumbre', 'como', 'lo', 'único', 'que', 'hago', 'es', 'pensar', 'pude', 'pensar', 'mucho', 'en', 'él', 'se', 'me', 'ocurre', 'que', 'al', 'principio', 'continuamos', 'comunicados', 'que', 'él', 'se', 'sentía', 'más', 'que', 'nunca', 'unido', 'al', 'misterio', 'que', 'lo', 'obsesionaba', 'pero', 'los', 'puentes', 'están', 'cortados', 'entre', 'él', 'y', 'yo', 'porque', 'lo', 'que', 'era', 'su', 'obsesión', 'es', 'ahora', 'un', 'axolotl', 'ajeno', 'a', 'su', 'vida', 'de', 'hombre', 'creo']	10	5.0	forward	0.3787827590392299	8.37878275903923	0		"[ 3  0  1  3 10  1  1  2  1  7  0  4  3  2  0  2  1  0  2  0  4  0  7  2
  2  6  0  1  5  1  0  5  0  3  2  9  4  1  0  1  2  2  6  2  0  0  1  6
  0  0  0  4  5  1  2  8  8  0  0  4  2  0  0  5  0  0  4  0  0 -1  7  0
 -1  2  5  2  3  0  0 13  7  0  0  4  3  1  3  3  3  1  3  2  2  8 10  0]"	400		"['él' 'volvió' 'muchas' 'veces' 'pero' 'viene' 'menos' 'ahora' 'pasa'
 'semanas' 'sin' 'asomarse' 'ayer' 'lo' 'vi' 'me' 'miró' 'largo' 'rato'
 'y' 'se' 'fue' 'bruscamente' 'me' 'pareció' 'que' 'no' 'se' 'interesaba'
 'tanto' 'por' 'nosotros' 'que' 'obedecía' 'a' 'una' 'costumbre' 'como'
 'lo' 'único' 'que' 'hago' 'es' 'pensar' 'pude' 'pensar' 'mucho' 'en' 'él'
 'en' 'me' 'ocurre' 'que' 'al' 'principio' 'continuamos' 'comunicados'
 'que' 'él' 'se' 'sentía' 'más' 'que' 'nunca' 'unido' 'al' 'misterio'
 'que' 'lo' None 'pero' 'los' None 'están' 'cortados' 'entre' 'él' 'y'
 'yo' 'porque' 'lo' 'que' 'que' 'su' 'obsesión' 'es' 'ahora' 'un'
 'axolotl' 'ajeno' 'a' 'su' 'vida' 'su' 'hombre' 'creo']"
22	21	0	bruscamente	22	1.7075701761	0	11	0.5	fue bruscamente me pareció que	['él', 'volvió', 'muchas', 'veces', 'pero', 'viene', 'menos', 'ahora', 'pasa', 'semanas', 'sin', 'asomarse', 'ayer', 'lo', 'vi', 'me', 'miró', 'largo', 'rato', 'y', 'se', 'fue', 'bruscamente', 'me', 'pareció', 'que', 'no', 'se', 'interesaba', 'tanto', 'por', 'nosotros', 'que', 'obedecía', 'a', 'una', 'costumbre', 'como', 'lo', 'único', 'que', 'hago', 'es', 'pensar', 'pude', 'pensar', 'mucho', 'en', 'él', 'se', 'me', 'ocurre', 'que', 'al', 'principio', 'continuamos', 'comunicados', 'que', 'él', 'se', 'sentía', 'más', 'que', 'nunca', 'unido', 'al', 'misterio', 'que', 'lo', 'obsesionaba', 'pero', 'los', 'puentes', 'están', 'cortados', 'entre', 'él', 'y', 'yo', 'porque', 'lo', 'que', 'era', 'su', 'obsesión', 'es', 'ahora', 'un', 'axolotl', 'ajeno', 'a', 'su', 'vida', 'de', 'hombre', 'creo']	13	5.0	refixation	0.8497606047142297	2.8497606047142297	1		"[ 3  0  1  3 10  1  1  2  1  7  0  4  3  2  0  2  1  0  2  0  4  0  7  2
  2  6  0  1  5  1  0  5  0  3  2  9  4  1  0  1  2  2  6  2  0  0  1  6
  0  0  0  4  5  1  2  8  8  0  0  4  2  0  0  5  0  0  4  0  0 -1  7  0
 -1  2  5  2  3  0  0 13  7  0  0  4  3  1  3  3  3  1  3  2  2  8 10  0]"	375		"['él' 'volvió' 'muchas' 'veces' 'pero' 'viene' 'menos' 'ahora' 'pasa'
 'semanas' 'sin' 'asomarse' 'ayer' 'lo' 'vi' 'me' 'miró' 'largo' 'rato'
 'y' 'se' 'fue' 'bruscamente' 'me' 'pareció' 'que' 'no' 'se' 'interesaba'
 'tanto' 'por' 'nosotros' 'que' 'obedecía' 'a' 'una' 'costumbre' 'como'
 'lo' 'único' 'que' 'hago' 'es' 'pensar' 'pude' 'pensar' 'mucho' 'en' 'él'
 'en' 'me' 'ocurre' 'que' 'al' 'principio' 'continuamos' 'comunicados'
 'que' 'él' 'se' 'sentía' 'más' 'que' 'nunca' 'unido' 'al' 'misterio'
 'que' 'lo' None 'pero' 'los' None 'están' 'cortados' 'entre' 'él' 'y'
 'yo' 'porque' 'lo' 'que' 'que' 'su' 'obsesión' 'es' 'ahora' 'un'
 'axolotl' 'ajeno' 'a' 'su' 'vida' 'su' 'hombre' 'creo']"
23	21	0	me	23	5.6120290117	0	2	0.5	bruscamente me pareció que no	['él', 'volvió', 'muchas', 'veces', 'pero', 'viene', 'menos', 'ahora', 'pasa', 'semanas', 'sin', 'asomarse', 'ayer', 'lo', 'vi', 'me', 'miró', 'largo', 'rato', 'y', 'se', 'fue', 'bruscamente', 'me', 'pareció', 'que', 'no', 'se', 'interesaba', 'tanto', 'por', 'nosotros', 'que', 'obedecía', 'a', 'una', 'costumbre', 'como', 'lo', 'único', 'que', 'hago', 'es', 'pensar', 'pude', 'pensar', 'mucho', 'en', 'él', 'se', 'me', 'ocurre', 'que', 'al', 'principio', 'continuamos', 'comunicados', 'que', 'él', 'se', 'sentía', 'más', 'que', 'nunca', 'unido', 'al', 'misterio', 'que', 'lo', 'obsesionaba', 'pero', 'los', 'puentes', 'están', 'cortados', 'entre', 'él', 'y', 'yo', 'porque', 'lo', 'que', 'era', 'su', 'obsesión', 'es', 'ahora', 'un', 'axolotl', 'ajeno', 'a', 'su', 'vida', 'de', 'hombre', 'creo']	12	5.0	forward	1.3257951246213666	2.325795124621367	0		"[ 3  0  1  3 10  1  1  2  1  7  0  4  3  2  0  2  1  0  2  0  4  0  7  2
  2  6  0  1  5  1  0  5  0  3  2  9  4  1  0  1  2  2  6  2  0  0  1  6
  0  0  0  4  5  1  2  8  8  0  0  4  2  0  0  5  0  0  4  0  0 -1  7  0
 -1  2  5  2  3  0  0 13  7  0  0  4  3  1  3  3  3  1  3  2  2  8 10  0]"	300	me	"['él' 'volvió' 'muchas' 'veces' 'pero' 'viene' 'menos' 'ahora' 'pasa'
 'semanas' 'sin' 'asomarse' 'ayer' 'lo' 'vi' 'me' 'miró' 'largo' 'rato'
 'y' 'se' 'fue' 'bruscamente' 'me' 'pareció' 'que' 'no' 'se' 'interesaba'
 'tanto' 'por' 'nosotros' 'que' 'obedecía' 'a' 'una' 'costumbre' 'como'
 'lo' 'único' 'que' 'hago' 'es' 'pensar' 'pude' 'pensar' 'mucho' 'en' 'él'
 'en' 'me' 'ocurre' 'que' 'al' 'principio' 'continuamos' 'comunicados'
 'que' 'él' 'se' 'sentía' 'más' 'que' 'nunca' 'unido' 'al' 'misterio'
 'que' 'lo' None 'pero' 'los' None 'están' 'cortados' 'entre' 'él' 'y'
 'yo' 'porque' 'lo' 'que' 'que' 'su' 'obsesión' 'es' 'ahora' 'un'
 'axolotl' 'ajeno' 'a' 'su' 'vida' 'su' 'hombre' 'creo']"
